sample_id,source_image_id,selected_instance_index,source_annotation_id,source_category_id,source_category_name,split,class_id,class_name,num_boxes,crop_size,source_width,source_height,selected_instance_bbox_width,selected_instance_bbox_height,small_box_filter_rule,random_offset_expected,context_variability_expected,mask_expected,derived_artifact_relpath,annotation_relpath,filter_stage,notes
000000010466_inst0000_crop_305_48,000000010466,0,,,potted plant,train,0,potted_plant,1,256x256,640,416,39.21,47.05,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000010489_inst0000_crop_12_24,000000010489,0,,,potted plant,train,0,potted_plant,1,256x256,375,500,42.59,51.3,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000010683_inst0000_crop_190_144,000000010683,0,,,potted plant,train,0,potted_plant,1,256x256,478,640,96.06,158.49,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000010683_inst0001_crop_222_292,000000010683,1,,,potted plant,train,0,potted_plant,2,256x256,478,640,24.4,81.16,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000010881_inst0000_crop_7_93,000000010881,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,37.69,73.13,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000010903_inst0000_crop_129_126,000000010903,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,197.01,170.56,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011075_inst0000_crop_209_31,000000011075,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,75.36,96.94,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011172_inst0000_crop_3_216,000000011172,0,,,potted plant,train,0,potted_plant,1,256x256,612,612,155.03,182.83,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011188_inst0000_crop_65_88,000000011188,0,,,potted plant,train,0,potted_plant,1,256x256,500,375,178.08,198.17,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011209_inst0000_crop_243_93,000000011209,0,,,potted plant,train,0,potted_plant,1,256x256,500,375,95.85,158.07,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011209_inst0001_crop_6_68,000000011209,1,,,potted plant,train,0,potted_plant,1,256x256,500,375,33.85,45.92,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011264_inst0000_crop_114_248,000000011264,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,41.38,42.79,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011264_inst0001_crop_54_257,000000011264,1,,,potted plant,train,0,potted_plant,2,256x256,480,640,27.93,36.21,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0000_crop_102_59,000000011630,0,,,potted plant,train,0,potted_plant,6,256x256,640,360,54.22,58.03,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0001_crop_109_4,000000011630,1,,,potted plant,train,0,potted_plant,6,256x256,640,360,55.92,132.6,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0002_crop_113_70,000000011630,2,,,potted plant,train,0,potted_plant,6,256x256,640,360,29.83,65.5,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0003_crop_25_6,000000011630,3,,,potted plant,train,0,potted_plant,5,256x256,640,360,24.51,70.71,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0004_crop_357_1,000000011630,4,,,potted plant,train,0,potted_plant,5,256x256,640,360,50.17,148.38,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0005_crop_254_88,000000011630,5,,,potted plant,train,0,potted_plant,6,256x256,640,360,62.29,100.32,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0006_crop_198_52,000000011630,6,,,potted plant,train,0,potted_plant,6,256x256,640,360,102.56,47.62,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0007_crop_384_76,000000011630,7,,,potted plant,train,0,potted_plant,5,256x256,640,360,159.03,65.81,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0008_crop_384_51,000000011630,8,,,potted plant,train,0,potted_plant,5,256x256,640,360,46.24,77.74,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000011630_inst0009_crop_15_21,000000011630,9,,,potted plant,train,0,potted_plant,5,256x256,640,360,64.85,89.55,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012398_inst0000_crop_97_0,000000012398,0,,,potted plant,train,0,potted_plant,2,256x256,500,375,49.15,90.24,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012398_inst0001_crop_130_33,000000012398,1,,,potted plant,train,0,potted_plant,2,256x256,500,375,19.94,54.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012484_inst0000_crop_120_309,000000012484,0,,,potted plant,train,0,potted_plant,1,256x256,424,640,21.61,37.19,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012556_inst0000_crop_338_44,000000012556,0,,,potted plant,train,0,potted_plant,3,256x256,640,480,22.61,22.61,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012556_inst0001_crop_353_42,000000012556,1,,,potted plant,train,0,potted_plant,3,256x256,640,480,24.25,15.51,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012556_inst0002_crop_371_31,000000012556,2,,,potted plant,train,0,potted_plant,3,256x256,640,480,13.46,32.04,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012661_inst0000_crop_367_102,000000012661,0,,,potted plant,train,0,potted_plant,1,256x256,640,640,86.83,136.75,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012700_inst0000_crop_18_55,000000012700,0,,,potted plant,train,0,potted_plant,3,256x256,640,480,89.85,68.78,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012700_inst0001_crop_1_148,000000012700,1,,,potted plant,train,0,potted_plant,3,256x256,640,480,36.37,56.53,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012700_inst0002_crop_69_15,000000012700,2,,,potted plant,train,0,potted_plant,2,256x256,640,480,22.59,23.57,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012711_inst0000_crop_249_149,000000012711,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,42.53,49.32,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012711_inst0001_crop_30_124,000000012711,1,,,potted plant,train,0,potted_plant,2,256x256,640,480,41.49,55.91,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012757_inst0000_crop_207_3,000000012757,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,140.83,30.6,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012887_inst0000_crop_222_10,000000012887,0,,,potted plant,train,0,potted_plant,3,256x256,640,288,45.8,69.5,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012887_inst0001_crop_242_32,000000012887,1,,,potted plant,train,0,potted_plant,3,256x256,640,288,60.19,85.43,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000012887_inst0002_crop_11_29,000000012887,2,,,potted plant,train,0,potted_plant,1,256x256,640,288,196.3,133.67,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013106_inst0000_crop_0_17,000000013106,0,,,potted plant,train,0,potted_plant,1,256x256,375,500,39.58,74.46,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013352_inst0000_crop_0_179,000000013352,0,,,potted plant,train,0,potted_plant,2,256x256,426,640,119.38,119.38,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013352_inst0001_crop_33_36,000000013352,1,,,potted plant,train,0,potted_plant,2,256x256,426,640,190.58,175.55,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0000_crop_31_74,000000013364,0,,,potted plant,train,0,potted_plant,5,256x256,640,386,33.27,25.1,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0001_crop_76_2,000000013364,1,,,potted plant,train,0,potted_plant,5,256x256,640,386,44.84,21.43,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0002_crop_79_10,000000013364,2,,,potted plant,train,0,potted_plant,5,256x256,640,386,26.16,25.1,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0003_crop_107_42,000000013364,3,,,potted plant,train,0,potted_plant,6,256x256,640,386,52.11,32.35,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0004_crop_230_40,000000013364,4,,,potted plant,train,0,potted_plant,4,256x256,640,386,51.49,30.44,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0005_crop_319_26,000000013364,5,,,potted plant,train,0,potted_plant,6,256x256,640,386,38.82,21.38,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0006_crop_340_30,000000013364,6,,,potted plant,train,0,potted_plant,5,256x256,640,386,50.04,19.26,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0007_crop_201_25,000000013364,7,,,potted plant,train,0,potted_plant,3,256x256,640,386,52.55,34.46,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0008_crop_156_21,000000013364,8,,,potted plant,train,0,potted_plant,4,256x256,640,386,37.13,19.46,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013364_inst0009_crop_371_19,000000013364,9,,,potted plant,train,0,potted_plant,5,256x256,640,386,55.57,62.18,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013719_inst0000_crop_14_40,000000013719,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,79.75,161.7,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000013719_inst0001_crop_18_1,000000013719,1,,,potted plant,train,0,potted_plant,2,256x256,640,480,61.09,117.6,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000014004_inst0000_crop_58_205,000000014004,0,,,potted plant,train,0,potted_plant,1,256x256,640,473,117.72,172.86,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000014713_inst0000_crop_369_25,000000014713,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,100.95,87.75,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000014774_inst0000_crop_20_122,000000014774,0,,,potted plant,train,0,potted_plant,1,256x256,375,500,151.61,157.48,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000014975_inst0000_crop_315_148,000000014975,0,,,potted plant,train,0,potted_plant,1,256x256,640,438,60.29,91.37,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000015117_inst0000_crop_80_95,000000015117,0,,,potted plant,train,0,potted_plant,1,256x256,375,500,26.58,15.3,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000015725_inst0000_crop_115_0,000000015725,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,28.49,47.8,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000015976_inst0000_crop_15_165,000000015976,0,,,potted plant,train,0,potted_plant,2,256x256,640,427,118.72,77.55,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016056_inst0000_crop_281_1,000000016056,0,,,potted plant,train,0,potted_plant,2,256x256,640,482,75.82,192.8,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016273_inst0000_crop_14_52,000000016273,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,133.45,218.48,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016377_inst0000_crop_0_2,000000016377,0,,,potted plant,train,0,potted_plant,1,256x256,640,399,90.03,174.03,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016383_inst0000_crop_303_167,000000016383,0,,,potted plant,train,0,potted_plant,1,256x256,640,424,36.99,54.69,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016525_inst0000_crop_381_206,000000016525,0,,,potted plant,train,0,potted_plant,8,256x256,640,480,36.4,27.86,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016525_inst0004_crop_290_217,000000016525,4,,,potted plant,train,0,potted_plant,10,256x256,640,480,15.83,18.48,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016525_inst0005_crop_327_224,000000016525,5,,,potted plant,train,0,potted_plant,11,256x256,640,480,49.77,21.07,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016525_inst0006_crop_377_223,000000016525,6,,,potted plant,train,0,potted_plant,10,256x256,640,480,14.41,14.52,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016525_inst0007_crop_324_212,000000016525,7,,,potted plant,train,0,potted_plant,11,256x256,640,480,18.99,21.82,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000016525_inst0008_crop_384_223,000000016525,8,,,potted plant,train,0,potted_plant,10,256x256,640,480,13.05,15.35,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
