"sample_id","image_relpath","annotation_relpath","mask_relpath","split","class_id","class_name","num_boxes","released_width","released_height","annotation_format","notes"
"91343852333184153741415143226595754093364022742-0_162_99_2","Train_Data/images/train/91343852333184153741415143226595754093364022742-0_162_99_2.jpg","Train_Data/labels/train/91343852333184153741415143226595754093364022742-0_162_99_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184153741415143226595754093364022742-25_116_110_0","Train_Data/images/train/91343852333184153741415143226595754093364022742-25_116_110_0.jpg","Train_Data/labels/train/91343852333184153741415143226595754093364022742-25_116_110_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184153746366903383737275913210525545-25_123_142_1","Train_Data/images/train/91343852333184153746366903383737275913210525545-25_123_142_1.jpg","Train_Data/labels/train/91343852333184153746366903383737275913210525545-25_123_142_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184153751318663540878797722871195569-0_214_102_1","Train_Data/images/train/91343852333184153751318663540878797722871195569-0_214_102_1.jpg","Train_Data/labels/train/91343852333184153751318663540878797722871195569-0_214_102_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184153751318663540878797722871195569-25_204_119_0","Train_Data/images/train/91343852333184153751318663540878797722871195569-25_204_119_0.jpg","Train_Data/labels/train/91343852333184153751318663540878797722871195569-25_204_119_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184162862557352681278150863120591997-25_54_434_2","Train_Data/images/train/91343852333184162862557352681278150863120591997-25_54_434_2.jpg","Train_Data/labels/train/91343852333184162862557352681278150863120591997-25_54_434_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184167645957664480633762504779309834-0_242_37_2","Train_Data/images/train/91343852333184167645957664480633762504779309834-0_242_37_2.jpg","Train_Data/labels/train/91343852333184167645957664480633762504779309834-0_242_37_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184172176818208264479898468458085318-25_72_2_1","Train_Data/images/train/91343852333184172176818208264479898468458085318-25_72_2_1.jpg","Train_Data/labels/train/91343852333184172176818208264479898468458085318-25_72_2_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184177272179409963751389859151815840-25_445_58_1","Train_Data/images/train/91343852333184177272179409963751389859151815840-25_445_58_1.jpg","Train_Data/labels/train/91343852333184177272179409963751389859151815840-25_445_58_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184226809588022007017429517200574241-25_114_1_0","Train_Data/images/train/91343852333184226809588022007017429517200574241-25_114_1_0.jpg","Train_Data/labels/train/91343852333184226809588022007017429517200574241-25_114_1_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184279743904101849764178631032912795-0_416_489_2","Train_Data/images/train/91343852333184279743904101849764178631032912795-0_416_489_2.jpg","Train_Data/labels/train/91343852333184279743904101849764178631032912795-0_416_489_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184294515004650602922193785515147537-25_11_18_1","Train_Data/images/train/91343852333184294515004650602922193785515147537-25_11_18_1.jpg","Train_Data/labels/train/91343852333184294515004650602922193785515147537-25_11_18_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184294519956410760063715077857091745-0_75_24_2","Train_Data/images/train/91343852333184294519956410760063715077857091745-0_75_24_2.jpg","Train_Data/labels/train/91343852333184294519956410760063715077857091745-0_75_24_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184294519956410760063715077857091745-25_92_27_1","Train_Data/images/train/91343852333184294519956410760063715077857091745-25_92_27_1.jpg","Train_Data/labels/train/91343852333184294519956410760063715077857091745-25_92_27_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184307627265546713786851754884752091-0_59_0_1","Train_Data/images/train/91343852333184307627265546713786851754884752091-0_59_0_1.jpg","Train_Data/labels/train/91343852333184307627265546713786851754884752091-0_59_0_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184344567396318989535133541805745146-25_230_1_2","Train_Data/images/train/91343852333184344567396318989535133541805745146-25_230_1_2.jpg","Train_Data/labels/train/91343852333184344567396318989535133541805745146-25_230_1_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184345765722277017783418263825749788-0_185_0_2","Train_Data/images/train/91343852333184345765722277017783418263825749788-0_185_0_2.jpg","Train_Data/labels/train/91343852333184345765722277017783418263825749788-0_185_0_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184346072731406760557772308034235334-0_447_9_0","Train_Data/images/train/91343852333184346072731406760557772308034235334-0_447_9_0.jpg","Train_Data/labels/train/91343852333184346072731406760557772308034235334-0_447_9_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184346082634927074840815976774017605-0_420_1_0","Train_Data/images/train/91343852333184346082634927074840815976774017605-0_420_1_0.jpg","Train_Data/labels/train/91343852333184346082634927074840815976774017605-0_420_1_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184346082634927074840815976774017605-25_348_0_2","Train_Data/images/train/91343852333184346082634927074840815976774017605-25_348_0_2.jpg","Train_Data/labels/train/91343852333184346082634927074840815976774017605-25_348_0_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184346518389820903294737729907456847-25_13_1_1","Train_Data/images/train/91343852333184346518389820903294737729907456847-25_13_1_1.jpg","Train_Data/labels/train/91343852333184346518389820903294737729907456847-25_13_1_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184353941078296458783168373676697604-25_0_429_0","Train_Data/images/train/91343852333184353941078296458783168373676697604-25_0_429_0.jpg","Train_Data/labels/train/91343852333184353941078296458783168373676697604-25_0_429_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184376932100706067070856238243675497-25_195_126_1","Train_Data/images/train/91343852333184376932100706067070856238243675497-25_195_126_1.jpg","Train_Data/labels/train/91343852333184376932100706067070856238243675497-25_195_126_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184394822810153819387582807722482491-0_667_359_1","Train_Data/images/train/91343852333184394822810153819387582807722482491-0_667_359_1.jpg","Train_Data/labels/train/91343852333184394822810153819387582807722482491-0_667_359_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184404845172711873827585226970528816-0_11_346_1","Train_Data/images/train/91343852333184404845172711873827585226970528816-0_11_346_1.jpg","Train_Data/labels/train/91343852333184404845172711873827585226970528816-0_11_346_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184413476090665771499303898363710255-25_263_363_1","Train_Data/images/train/91343852333184413476090665771499303898363710255-25_263_363_1.jpg","Train_Data/labels/train/91343852333184413476090665771499303898363710255-25_263_363_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184413817762116614169252163437603679-0_277_129_0","Train_Data/images/train/91343852333184413817762116614169252163437603679-0_277_129_0.jpg","Train_Data/labels/train/91343852333184413817762116614169252163437603679-0_277_129_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184413946507880699289280799604500159-0_166_104_1","Train_Data/images/train/91343852333184413946507880699289280799604500159-0_166_104_1.jpg","Train_Data/labels/train/91343852333184413946507880699289280799604500159-0_166_104_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184416204510512356477850608403309735-0_6_0_0","Train_Data/images/train/91343852333184416204510512356477850608403309735-0_6_0_0.jpg","Train_Data/labels/train/91343852333184416204510512356477850608403309735-0_6_0_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184423929256357496596212109530611329-0_42_0_0","Train_Data/images/train/91343852333184423929256357496596212109530611329-0_42_0_0.jpg","Train_Data/labels/train/91343852333184423929256357496596212109530611329-0_42_0_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184430183329435966992571250830412239-25_279_261_0","Train_Data/images/train/91343852333184430183329435966992571250830412239-25_279_261_0.jpg","Train_Data/labels/train/91343852333184430183329435966992571250830412239-25_279_261_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430188281196124134093116952308640-25_279_266_0","Train_Data/images/train/91343852333184430188281196124134093116952308640-25_279_266_0.jpg","Train_Data/labels/train/91343852333184430188281196124134093116952308640-25_279_266_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430193232956281275614962756914896-0_361_311_2","Train_Data/images/train/91343852333184430193232956281275614962756914896-0_361_311_2.jpg","Train_Data/labels/train/91343852333184430193232956281275614962756914896-0_361_311_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430193232956281275614962756914896-25_324_252_2","Train_Data/images/train/91343852333184430193232956281275614962756914896-25_324_252_2.jpg","Train_Data/labels/train/91343852333184430193232956281275614962756914896-25_324_252_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430198184716438417136805753440599-0_362_298_1","Train_Data/images/train/91343852333184430198184716438417136805753440599-0_362_298_1.jpg","Train_Data/labels/train/91343852333184430198184716438417136805753440599-0_362_298_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430203136476595558658649150691996-0_328_345_0","Train_Data/images/train/91343852333184430203136476595558658649150691996-0_328_345_0.jpg","Train_Data/labels/train/91343852333184430203136476595558658649150691996-0_328_345_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430208088236752700180488571656101-25_288_299_0","Train_Data/images/train/91343852333184430208088236752700180488571656101-25_288_299_0.jpg","Train_Data/labels/train/91343852333184430208088236752700180488571656101-25_288_299_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430213039996909841702332771066078-0_584_192_0","Train_Data/images/train/91343852333184430213039996909841702332771066078-0_584_192_0.jpg","Train_Data/labels/train/91343852333184430213039996909841702332771066078-0_584_192_0.txt","","train","0","TrafficSigns","3","256","256","YOLO",""
"91343852333184430217991757066983224170528642613-0_257_281_2","Train_Data/images/train/91343852333184430217991757066983224170528642613-0_257_281_2.jpg","Train_Data/labels/train/91343852333184430217991757066983224170528642613-0_257_281_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430222943517224124745992323070688-0_348_260_1","Train_Data/images/train/91343852333184430222943517224124745992323070688-0_348_260_1.jpg","Train_Data/labels/train/91343852333184430222943517224124745992323070688-0_348_260_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430222943517224124745992323070688-25_253_324_0","Train_Data/images/train/91343852333184430222943517224124745992323070688-25_253_324_0.jpg","Train_Data/labels/train/91343852333184430222943517224124745992323070688-25_253_324_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430227895277381266267815041641949-25_365_316_0","Train_Data/images/train/91343852333184430227895277381266267815041641949-25_365_316_0.jpg","Train_Data/labels/train/91343852333184430227895277381266267815041641949-25_365_316_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184430232847037538407789664897427955-0_300_306_1","Train_Data/images/train/91343852333184430232847037538407789664897427955-0_300_306_1.jpg","Train_Data/labels/train/91343852333184430232847037538407789664897427955-0_300_306_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184448093845924347778840614956828081-25_11_33_0","Train_Data/images/train/91343852333184448093845924347778840614956828081-25_11_33_0.jpg","Train_Data/labels/train/91343852333184448093845924347778840614956828081-25_11_33_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184448985162752633415613379855530988-25_506_27_2","Train_Data/images/train/91343852333184448985162752633415613379855530988-25_506_27_2.jpg","Train_Data/labels/train/91343852333184448985162752633415613379855530988-25_506_27_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184449034680354204830846932026997787-25_736_60_4","Train_Data/images/train/91343852333184449034680354204830846932026997787-25_736_60_4.jpg","Train_Data/labels/train/91343852333184449034680354204830846932026997787-25_736_60_4.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184458299423608215895448604721069387-0_79_342_1","Train_Data/images/train/91343852333184458299423608215895448604721069387-0_79_342_1.jpg","Train_Data/labels/train/91343852333184458299423608215895448604721069387-0_79_342_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184462934271115300359272157443597601-25_294_216_0","Train_Data/images/train/91343852333184462934271115300359272157443597601-25_294_216_0.jpg","Train_Data/labels/train/91343852333184462934271115300359272157443597601-25_294_216_0.txt","","train","0","TrafficSigns","3","256","256","YOLO",""
"91343852333184513179781429815951582717268991183-25_209_25_0","Train_Data/images/train/91343852333184513179781429815951582717268991183-25_209_25_0.jpg","Train_Data/labels/train/91343852333184513179781429815951582717268991183-25_209_25_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184513189684950130234626299702871569-0_208_84_0","Train_Data/images/train/91343852333184513189684950130234626299702871569-0_208_84_0.jpg","Train_Data/labels/train/91343852333184513189684950130234626299702871569-0_208_84_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184513343189515001045418919200949752-0_567_297_4","Train_Data/images/train/91343852333184513343189515001045418919200949752-0_567_297_4.jpg","Train_Data/labels/train/91343852333184513343189515001045418919200949752-0_567_297_4.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184581910212410939690331494589488993-25_230_392_1","Train_Data/images/train/91343852333184581910212410939690331494589488993-25_230_392_1.jpg","Train_Data/labels/train/91343852333184581910212410939690331494589488993-25_230_392_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333184592838747077751604136832711828092-0_108_101_1","Train_Data/images/train/91343852333184592838747077751604136832711828092-0_108_101_1.jpg","Train_Data/labels/train/91343852333184592838747077751604136832711828092-0_108_101_1.txt","","train","0","TrafficSigns","3","256","256","YOLO",""
"91343852333184627278238970671071952916050014901-25_244_29_0","Train_Data/images/train/91343852333184627278238970671071952916050014901-25_244_29_0.jpg","Train_Data/labels/train/91343852333184627278238970671071952916050014901-25_244_29_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333184628397336766184868889252551723677-25_278_20_3","Train_Data/images/train/91343852333184628397336766184868889252551723677-25_278_20_3.jpg","Train_Data/labels/train/91343852333184628397336766184868889252551723677-25_278_20_3.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
